# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
0.2105        	2.393595e-02	2.398942e-04	3.500229e-04
0.2106        	2.398382e-02	2.397968e-04	3.501910e-04
0.2107        	2.404214e-02	2.397178e-04	3.503022e-04
0.2108        	2.410474e-02	2.396429e-04	3.504225e-04
0.2109        	2.419206e-02	2.395689e-04	3.505461e-04
0.211         	2.430614e-02	2.394800e-04	3.507384e-04
0.2111        	2.442387e-02	2.394105e-04	3.508729e-04
0.2112        	2.452537e-02	2.393261e-04	3.510680e-04
0.2113        	2.463221e-02	2.392728e-04	3.512043e-04
0.2114        	2.474959e-02	2.391959e-04	3.513950e-04
0.2115        	2.494059e-02	2.391374e-04	3.515301e-04
0.2116        	2.509127e-02	2.390633e-04	3.517393e-04
0.2117        	2.522094e-02	2.390087e-04	3.518839e-04
0.2118        	2.532850e-02	2.389547e-04	3.520346e-04
0.2119        	2.525611e-02	2.388957e-04	3.522033e-04
0.212         	2.523778e-02	2.388208e-04	3.524068e-04
0.2121        	2.525980e-02	2.387612e-04	3.525704e-04
0.2122        	2.529911e-02	2.386955e-04	3.527291e-04
0.2123        	2.535150e-02	2.386086e-04	3.529212e-04
0.2124        	2.545171e-02	2.385442e-04	3.530724e-04
0.2125        	2.561268e-02	2.384532e-04	3.532682e-04
0.2126        	2.578334e-02	2.383665e-04	3.534692e-04
0.2127        	2.601247e-02	2.383014e-04	3.536020e-04
0.2128        	2.637501e-02	2.382300e-04	3.537327e-04
0.2129        	2.707973e-02	2.381566e-04	3.538670e-04
0.213         	2.858211e-02	2.382530e-04	3.536867e-04
0.2131        	2.813623e-02	2.383330e-04	3.535399e-04
0.2132        	2.731958e-02	2.381763e-04	3.537910e-04
0.2133        	2.680445e-02	2.380148e-04	3.540447e-04
0.2134        	2.645539e-02	2.378153e-04	3.543948e-04
0.2135        	2.624250e-02	2.376296e-04	3.547458e-04
0.2136        	2.600501e-02	2.374619e-04	3.550951e-04
0.2137        	2.576801e-02	2.373130e-04	3.554351e-04
0.2138        	2.568535e-02	2.371907e-04	3.557593e-04
0.2139        	2.568463e-02	2.370866e-04	3.560580e-04
0.214         	2.566559e-02	2.370194e-04	3.562701e-04
0.2141        	2.573565e-02	2.369709e-04	3.564674e-04
0.2142        	2.578521e-02	2.369423e-04	3.566387e-04
0.2143        	2.583481e-02	2.370504e-04	3.565233e-04
0.2144        	2.589564e-02	2.370122e-04	3.567034e-04
0.2145        	2.592326e-02	2.369519e-04	3.568852e-04
0.2146        	2.590479e-02	2.369066e-04	3.569974e-04
0.2147        	2.585818e-02	2.368511e-04	3.571033e-04
0.2148        	2.576162e-02	2.367899e-04	3.571997e-04
0.2149        	2.566548e-02	2.366989e-04	3.573422e-04
0.215         	2.557284e-02	2.366011e-04	3.574824e-04
0.2151        	2.548413e-02	2.365190e-04	3.575849e-04
0.2152        	2.538283e-02	2.364315e-04	3.576799e-04
0.2153        	2.526947e-02	2.363370e-04	3.577884e-04
0.2154        	2.514892e-02	2.362050e-04	3.579577e-04
0.2155        	2.506374e-02	2.360736e-04	3.581343e-04
0.2156        	2.503160e-02	2.359422e-04	3.583108e-04
0.2157        	2.503701e-02	2.358517e-04	3.584339e-04
0.2158        	2.505520e-02	2.357343e-04	3.586330e-04
0.2159        	2.509477e-02	2.356469e-04	3.587913e-04
0.216         	2.512694e-02	2.355282e-04	3.590124e-04
0.2161        	2.517060e-02	2.354478e-04	3.591874e-04
0.2162        	2.519882e-02	2.353405e-04	3.594340e-04
0.2163        	2.523343e-02	2.352757e-04	3.596236e-04
0.2164        	2.522831e-02	2.351821e-04	3.598741e-04
0.2165        	2.522382e-02	2.351189e-04	3.600839e-04
0.2166        	2.518493e-02	2.350295e-04	3.603402e-04
0.2167        	2.514777e-02	2.349792e-04	3.605286e-04
0.2168        	2.511689e-02	2.349013e-04	3.607684e-04
0.2169        	2.511166e-02	2.348661e-04	3.609290e-04
0.217         	2.510045e-02	2.347907e-04	3.611446e-04
0.2171        	2.508873e-02	2.347158e-04	3.613447e-04
0.2172        	2.507057e-02	2.346676e-04	3.614684e-04
0.2173        	2.504925e-02	2.345953e-04	3.616300e-04
0.2174        	2.503386e-02	2.345496e-04	3.617223e-04
0.2175        	2.499681e-02	2.344685e-04	3.618673e-04
0.2176        	2.489277e-02	2.344084e-04	3.619648e-04
0.2177        	2.474096e-02	2.343179e-04	3.621147e-04
0.2178        	2.477217e-02	2.342223e-04	3.622659e-04
0.2179        	2.487431e-02	2.341446e-04	3.623595e-04
0.218         	2.497345e-02	2.340363e-04	3.625102e-04
0.2181        	2.511727e-02	2.339544e-04	3.626116e-04
0.2182        	2.524168e-02	2.338710e-04	3.627447e-04
0.2183        	2.535011e-02	2.337889e-04	3.628848e-04
0.2184        	2.542936e-02	2.336908e-04	3.630604e-04
0.2185        	2.550273e-02	2.335993e-04	3.632536e-04
0.2186        	2.556736e-02	2.335088e-04	3.634536e-04
0.2187        	2.562912e-02	2.334464e-04	3.636018e-04
0.2188        	2.566188e-02	2.333835e-04	3.637470e-04
0.2189        	2.567389e-02	2.332911e-04	3.639647e-04
0.219         	2.570525e-02	2.332312e-04	3.641231e-04
0.2191        	2.570137e-02	2.331406e-04	3.643548e-04
0.2192        	2.567382e-02	2.330567e-04	3.645824e-04
0.2193        	2.567034e-02	2.329837e-04	3.648018e-04
0.2194        	2.568429e-02	2.329471e-04	3.649309e-04
0.2195        	2.568076e-02	2.329151e-04	3.650624e-04
0.2196        	2.567608e-02	2.328528e-04	3.652625e-04
0.2197        	2.572190e-02	2.327942e-04	3.654489e-04
0.2198        	2.579529e-02	2.327384e-04	3.656138e-04
0.2199        	2.592423e-02	2.326985e-04	3.657420e-04
0.22          	2.608839e-02	2.326495e-04	3.658642e-04
0.2201        	2.612307e-02	2.325909e-04	3.659879e-04
0.2202        	2.610241e-02	2.325298e-04	3.661183e-04
0.2203        	2.603955e-02	2.324846e-04	3.661985e-04
0.2204        	2.597032e-02	2.324000e-04	3.663758e-04
0.2205        	2.590838e-02	2.323132e-04	3.665545e-04
0.2206        	2.587418e-02	2.322327e-04	3.667383e-04
0.2207        	2.585679e-02	2.321904e-04	3.668605e-04
0.2208        	2.585166e-02	2.321156e-04	3.670460e-04
0.2209        	2.589664e-02	2.320676e-04	3.671559e-04
0.221         	2.597559e-02	2.320215e-04	3.672830e-04
0.2211        	2.604620e-02	2.319376e-04	3.674917e-04
0.2212        	2.610096e-02	2.318596e-04	3.677064e-04
0.2213        	2.612756e-02	2.317896e-04	3.679223e-04
0.2214        	2.613936e-02	2.317606e-04	3.680552e-04
0.2215        	2.613162e-02	2.316927e-04	3.682682e-04
0.2216        	2.612289e-02	2.316666e-04	3.683973e-04
0.2217        	2.611210e-02	2.316093e-04	3.686007e-04
0.2218        	2.616836e-02	2.315573e-04	3.687936e-04
0.2219        	2.623937e-02	2.315095e-04	3.689773e-04
0.222         	2.631737e-02	2.315082e-04	3.690836e-04
0.2221        	2.641819e-02	2.315081e-04	3.691866e-04
0.2222        	2.653052e-02	2.314657e-04	3.693611e-04
0.2223        	2.664873e-02	2.314285e-04	3.695283e-04
0.2224        	2.671148e-02	2.313921e-04	3.696900e-04
0.2225        	2.674870e-02	2.313922e-04	3.697769e-04
0.2226        	2.676853e-02	2.313493e-04	3.699469e-04
0.2227        	2.679401e-02	2.313083e-04	3.701238e-04
0.2228        	2.688676e-02	2.312653e-04	3.702887e-04
0.2229        	2.703700e-02	2.312554e-04	3.703789e-04
0.223         	2.722593e-02	2.312098e-04	3.705446e-04
0.2231        	2.748316e-02	2.311847e-04	3.706643e-04
0.2232        	2.770531e-02	2.311604e-04	3.707760e-04
0.2233        	2.776502e-02	2.311373e-04	3.708984e-04
0.2234        	2.769310e-02	2.310835e-04	3.710841e-04
0.2235        	2.765020e-02	2.310300e-04	3.712746e-04
0.2236        	2.763664e-02	2.310033e-04	3.714189e-04
0.2237        	2.764959e-02	2.309457e-04	3.716115e-04
0.2238        	2.781871e-02	2.308933e-04	3.718206e-04
0.2239        	2.808488e-02	2.308745e-04	3.719734e-04
0.224         	2.853618e-02	2.308268e-04	3.721650e-04
0.2241        	2.888758e-02	2.307917e-04	3.723657e-04
0.2242        	2.928031e-02	2.307651e-04	3.725553e-04
0.2243        	2.976628e-02	2.307466e-04	3.727427e-04
0.2244        	3.041512e-02	2.307579e-04	3.728796e-04
0.2245        	3.020225e-02	2.307866e-04	3.729888e-04
0.2246        	2.966523e-02	2.307825e-04	3.731972e-04
0.2247        	2.938601e-02	2.307735e-04	3.734001e-04
0.2248        	2.925721e-02	2.308024e-04	3.735433e-04
0.2249        	2.917458e-02	2.307986e-04	3.737560e-04
0.225         	2.960715e-02	2.308266e-04	3.739149e-04
0.2251        	2.997839e-02	2.308562e-04	3.740831e-04
0.2252        	3.043711e-02	2.308431e-04	3.743340e-04
0.2253        	3.129307e-02	2.308246e-04	3.745970e-04
0.2254        	3.359988e-02	2.308054e-04	3.748643e-04
0.2255        	3.236192e-02	2.310308e-04	3.746609e-04
0.2256        	3.147415e-02	2.310010e-04	3.749089e-04
0.2257        	3.080389e-02	2.309331e-04	3.752062e-04
0.2258        	3.021338e-02	2.308916e-04	3.754185e-04
0.2259        	2.988041e-02	2.308191e-04	3.756971e-04
0.226         	2.949072e-02	2.307542e-04	3.759800e-04
0.2261        	2.910592e-02	2.306941e-04	3.762702e-04
0.2262        	2.889231e-02	2.306508e-04	3.765601e-04
0.2263        	2.883205e-02	2.306537e-04	3.767712e-04
0.2264        	2.876449e-02	2.306307e-04	3.770495e-04
0.2265        	2.878981e-02	2.306522e-04	3.772607e-04
0.2266        	2.888122e-02	2.306564e-04	3.775582e-04
0.2267        	2.897949e-02	2.307008e-04	3.777775e-04
0.2268        	2.903111e-02	2.307247e-04	3.780735e-04
0.2269        	2.905925e-02	2.307828e-04	3.782999e-04
0.227         	2.902807e-02	2.308128e-04	3.786079e-04
0.2271        	2.896497e-02	2.308427e-04	3.789142e-04
0.2272        	2.888862e-02	2.308999e-04	3.791620e-04
0.2273        	2.884999e-02	2.309582e-04	3.794002e-04
0.2274        	2.882711e-02	2.309812e-04	3.797066e-04
0.2275        	2.880166e-02	2.310296e-04	3.799631e-04
0.2276        	2.876051e-02	2.310401e-04	3.802915e-04
0.2277        	2.871183e-02	2.310480e-04	3.806189e-04
0.2278        	2.867072e-02	2.310792e-04	3.808792e-04
0.2279        	2.865779e-02	2.310799e-04	3.812020e-04
0.228         	2.862073e-02	2.311004e-04	3.814638e-04
0.2281        	2.860129e-02	2.311051e-04	3.817622e-04
0.2282        	2.861234e-02	2.310899e-04	3.821004e-04
0.2283        	2.861287e-02	2.310952e-04	3.824215e-04
0.2284        	2.867218e-02	2.310792e-04	3.827626e-04
0.2285        	2.874889e-02	2.310664e-04	3.831174e-04
0.2286        	2.882946e-02	2.310859e-04	3.833912e-04
0.2287        	2.903747e-02	2.311188e-04	3.836723e-04
0.2288        	2.932251e-02	2.311643e-04	3.839495e-04
0.2289        	2.979111e-02	2.311873e-04	3.842958e-04
0.229         	3.024710e-02	2.312444e-04	3.845579e-04
0.2291        	3.062249e-02	2.312846e-04	3.848984e-04
0.2292        	3.070680e-02	2.313691e-04	3.851566e-04
0.2293        	3.053939e-02	2.314567e-04	3.854234e-04
0.2294        	3.031771e-02	2.315472e-04	3.856946e-04
0.2295        	3.000889e-02	2.316076e-04	3.860687e-04
0.2296        	2.983238e-02	2.317101e-04	3.863668e-04
0.2297        	2.979158e-02	2.317707e-04	3.867618e-04
0.2298        	2.986269e-02	2.318272e-04	3.871583e-04
0.2299        	2.992356e-02	2.319054e-04	3.874537e-04
0.23          	2.999708e-02	2.319703e-04	3.877421e-04
0.2301        	3.006716e-02	2.320212e-04	3.880267e-04
0.2302        	3.009679e-02	2.320414e-04	3.883992e-04
0.2303        	3.023468e-02	2.320691e-04	3.887589e-04
0.2304        	3.046840e-02	2.321267e-04	3.890225e-04
0.2305        	3.060407e-02	2.321564e-04	3.893779e-04
0.2306        	3.074559e-02	2.321993e-04	3.896383e-04
0.2307        	3.088465e-02	2.322311e-04	3.899024e-04
0.2308        	3.105443e-02	2.322402e-04	3.902720e-04
0.2309        	3.110816e-02	2.322519e-04	3.906375e-04
0.231         	3.106596e-02	2.322892e-04	3.909227e-04
0.2311        	3.092376e-02	2.323301e-04	3.912497e-04
0.2312        	3.083252e-02	2.323775e-04	3.916303e-04
0.2313        	3.061960e-02	2.324193e-04	3.919987e-04
0.2314        	3.054703e-02	2.324541e-04	3.923533e-04
0.2315        	3.075289e-02	2.324972e-04	3.926985e-04
0.2316        	3.101586e-02	2.325383e-04	3.930330e-04
0.2317        	3.114061e-02	2.325892e-04	3.933495e-04
0.2318        	3.106689e-02	2.326457e-04	3.936744e-04
0.2319        	3.096880e-02	2.327048e-04	3.940110e-04
0.232         	3.088448e-02	2.327747e-04	3.943046e-04
0.2321        	3.085641e-02	2.328424e-04	3.946142e-04
0.2322        	3.096963e-02	2.328901e-04	3.949603e-04
0.2323        	3.124625e-02	2.329364e-04	3.952947e-04
0.2324        	3.192699e-02	2.329785e-04	3.956192e-04
0.2325        	3.198171e-02	2.330310e-04	3.959051e-04
0.2326        	3.175329e-02	2.330704e-04	3.962102e-04
0.2327        	3.152633e-02	2.331195e-04	3.965349e-04
0.2328        	3.132521e-02	2.331668e-04	3.968681e-04
0.2329        	3.112002e-02	2.332026e-04	3.971987e-04
0.233         	3.099325e-02	2.332289e-04	3.975308e-04
0.2331        	3.109814e-02	2.332541e-04	3.978475e-04
0.2332        	3.130107e-02	2.332549e-04	3.981905e-04
0.2333        	3.166136e-02	2.332630e-04	3.985462e-04
0.2334        	3.213946e-02	2.332762e-04	3.988609e-04
0.2335        	3.322067e-02	2.332912e-04	3.991633e-04
0.2336        	3.371708e-02	2.334574e-04	3.991537e-04
0.2337        	3.301027e-02	2.334407e-04	3.995315e-04
0.2338        	3.276597e-02	2.334070e-04	3.999504e-04
0.2339        	3.264193e-02	2.333957e-04	4.004000e-04
0.234         	3.260299e-02	2.334082e-04	4.008157e-04
0.2341        	3.287999e-02	2.334165e-04	4.012143e-04
0.2342        	3.391303e-02	2.334323e-04	4.015708e-04
0.2343        	3.357866e-02	2.334529e-04	4.018904e-04
0.2344        	3.301209e-02	2.334917e-04	4.021771e-04
0.2345        	3.284570e-02	2.335426e-04	4.024416e-04
0.2346        	3.276271e-02	2.336065e-04	4.026847e-04
0.2347        	3.276768e-02	2.336878e-04	4.029173e-04
0.2348        	3.278898e-02	2.338861e-04	4.028112e-04
0.2349        	3.364610e-02	2.339568e-04	4.031526e-04
0.235         	3.440626e-02	2.341269e-04	4.030541e-04
0.2351        	3.378995e-02	2.341426e-04	4.034056e-04
0.2352        	3.352926e-02	2.341647e-04	4.037556e-04
0.2353        	3.334435e-02	2.341996e-04	4.041596e-04
0.2354        	3.299632e-02	2.342175e-04	4.045711e-04
0.2355        	3.258096e-02	2.342192e-04	4.049833e-04
0.2356        	3.223628e-02	2.342197e-04	4.053746e-04
0.2357        	3.195244e-02	2.342081e-04	4.057717e-04
0.2358        	3.189440e-02	2.342263e-04	4.060895e-04
0.2359        	3.194853e-02	2.342471e-04	4.063634e-04
0.236         	3.196943e-02	2.342727e-04	4.065824e-04
0.2361        	3.206322e-02	2.342941e-04	4.068095e-04
0.2362        	3.218465e-02	2.343580e-04	4.069922e-04
0.2363        	3.234695e-02	2.344226e-04	4.071728e-04
0.2364        	3.247464e-02	2.345899e-04	4.069800e-04
0.2365        	3.301452e-02	2.346402e-04	4.072519e-04
0.2366        	3.364066e-02	2.346586e-04	4.074968e-04
0.2367        	3.476569e-02	2.346694e-04	4.077917e-04
0.2368        	3.907727e-02	2.346680e-04	4.081007e-04
0.2369        	3.703732e-02	2.347840e-04	4.079962e-04
0.237         	3.684877e-02	2.347783e-04	4.084441e-04
0.2371        	3.720363e-02	2.347837e-04	4.088913e-04
0.2372        	3.782406e-02	2.347993e-04	4.093983e-04
0.2373        	3.906523e-02	2.348191e-04	4.098765e-04
0.2374        	4.138068e-02	2.348567e-04	4.103140e-04
0.2375        	4.273005e-02	2.350033e-04	4.102169e-04
0.2376        	4.592059e-02	2.351322e-04	4.101770e-04
0.2377        	4.362794e-02	2.352558e-04	4.101468e-04
0.2378        	4.131225e-02	2.352267e-04	4.105467e-04
0.2379        	4.005689e-02	2.352763e-04	4.109544e-04
0.238         	3.878361e-02	2.353734e-04	4.113385e-04
0.2381        	3.749299e-02	2.355012e-04	4.116872e-04
0.2382        	3.656469e-02	2.356521e-04	4.120075e-04
0.2383        	3.567239e-02	2.357849e-04	4.123118e-04
0.2384        	3.484606e-02	2.359075e-04	4.125626e-04
0.2385        	3.419468e-02	2.360028e-04	4.127889e-04
0.2386        	3.420073e-02	2.360674e-04	4.129924e-04
0.2387        	3.459477e-02	2.361011e-04	4.131933e-04
0.2388        	3.498916e-02	2.361813e-04	4.130014e-04
0.2389        	3.537718e-02	2.362890e-04	4.129267e-04
0.239         	3.605543e-02	2.364092e-04	4.129020e-04
0.2391        	3.681517e-02	2.363883e-04	4.133002e-04
0.2392        	3.736398e-02	2.363459e-04	4.136499e-04
0.2393        	3.673258e-02	2.362950e-04	4.139794e-04
0.2394        	3.617587e-02	2.362510e-04	4.143150e-04
0.2395        	3.587451e-02	2.362333e-04	4.146302e-04
0.2396        	3.540185e-02	2.362541e-04	4.148917e-04
0.2397        	3.490200e-02	2.363090e-04	4.150850e-04
0.2398        	3.434570e-02	2.363863e-04	4.152085e-04
0.2399        	3.392428e-02	2.364773e-04	4.152737e-04
0.24          	3.363144e-02	2.365901e-04	4.152777e-04
0.2401        	3.358533e-02	2.367216e-04	4.152509e-04
0.2402        	3.367077e-02	2.368923e-04	4.152339e-04
0.2403        	3.380324e-02	2.370695e-04	4.152513e-04
0.2404        	3.394621e-02	2.372428e-04	4.153117e-04
0.2405        	3.410798e-02	2.374092e-04	4.154138e-04
0.2406        	3.422358e-02	2.375607e-04	4.155615e-04
0.2407        	3.427876e-02	2.376921e-04	4.157613e-04
0.2408        	3.433247e-02	2.378085e-04	4.159952e-04
0.2409        	3.439594e-02	2.378994e-04	4.162631e-04
0.241         	3.422379e-02	2.379479e-04	4.165886e-04
0.2411        	3.407963e-02	2.379853e-04	4.169458e-04
0.2412        	3.415473e-02	2.380044e-04	4.173206e-04
0.2413        	3.417896e-02	2.380238e-04	4.176435e-04
0.2414        	3.429100e-02	2.380392e-04	4.179381e-04
0.2415        	3.449301e-02	2.380358e-04	4.182544e-04
0.2416        	3.475121e-02	2.380421e-04	4.185375e-04
0.2417        	3.499269e-02	2.380753e-04	4.187567e-04
0.2418        	3.520488e-02	2.381199e-04	4.189389e-04
0.2419        	3.541999e-02	2.381602e-04	4.191287e-04
0.242         	3.571644e-02	2.382298e-04	4.192563e-04
0.2421        	3.583576e-02	2.383104e-04	4.193735e-04
0.2422        	3.580092e-02	2.384254e-04	4.194923e-04
0.2423        	3.581016e-02	2.385537e-04	4.196235e-04
0.2424        	3.591076e-02	2.386659e-04	4.198072e-04
0.2425        	3.626418e-02	2.388217e-04	4.199557e-04
0.2426        	3.670283e-02	2.389857e-04	4.201180e-04
0.2427        	3.695514e-02	2.391345e-04	4.203320e-04
0.2428        	3.745617e-02	2.393004e-04	4.205158e-04
0.2429        	3.762546e-02	2.394227e-04	4.203383e-04
0.243         	3.746892e-02	2.395445e-04	4.206147e-04
0.2431        	3.773532e-02	2.396702e-04	4.208515e-04
0.2432        	3.793383e-02	2.397923e-04	4.210644e-04
0.2433        	3.810960e-02	2.399070e-04	4.212638e-04
0.2434        	3.841059e-02	2.400104e-04	4.214310e-04
0.2435        	3.834803e-02	2.400993e-04	4.215508e-04
0.2436        	3.744665e-02	2.401908e-04	4.216377e-04
0.2437        	3.669272e-02	2.402878e-04	4.217256e-04
0.2438        	3.604794e-02	2.403577e-04	4.218245e-04
0.2439        	3.541062e-02	2.404443e-04	4.219302e-04
0.244         	3.483579e-02	2.405427e-04	4.220423e-04
0.2441        	3.434871e-02	2.406407e-04	4.221589e-04
0.2442        	3.391451e-02	2.407342e-04	4.222698e-04
0.2443        	3.367942e-02	2.408340e-04	4.223380e-04
0.2444        	3.374827e-02	2.409318e-04	4.224060e-04
0.2445        	3.384621e-02	2.410222e-04	4.224842e-04
0.2446        	3.396064e-02	2.411059e-04	4.225843e-04
0.2447        	3.415280e-02	2.412019e-04	4.227111e-04
0.2448        	3.435548e-02	2.413093e-04	4.228461e-04
0.2449        	3.448633e-02	2.414112e-04	4.229917e-04
0.245         	3.460575e-02	2.415122e-04	4.231595e-04
0.2451        	3.477147e-02	2.416183e-04	4.233373e-04
0.2452        	3.506030e-02	2.417203e-04	4.235026e-04
0.2453        	3.561579e-02	2.418177e-04	4.236457e-04
0.2454        	3.629725e-02	2.419228e-04	4.237646e-04
0.2455        	3.714740e-02	2.420300e-04	4.238545e-04
0.2456        	3.746093e-02	2.421388e-04	4.239385e-04
0.2457        	3.723315e-02	2.422592e-04	4.240041e-04
0.2458        	3.693817e-02	2.423895e-04	4.240795e-04
0.2459        	3.669507e-02	2.425447e-04	4.241576e-04
0.246         	3.680028e-02	2.426606e-04	4.242802e-04
0.2461        	3.675930e-02	2.427598e-04	4.244050e-04
0.2462        	3.601718e-02	2.428587e-04	4.245044e-04
0.2463        	3.605911e-02	2.429499e-04	4.245712e-04
0.2464        	3.633135e-02	2.430519e-04	4.245788e-04
0.2465        	3.640700e-02	2.431480e-04	4.245672e-04
0.2466        	3.618916e-02	2.432383e-04	4.245678e-04
0.2467        	3.585175e-02	2.433185e-04	4.245899e-04
0.2468        	3.551486e-02	2.433957e-04	4.246011e-04
0.2469        	3.524106e-02	2.434822e-04	4.246050e-04
0.247         	3.518632e-02	2.435810e-04	4.246043e-04
0.2471        	3.536090e-02	2.436771e-04	4.246051e-04
